node_id,_graph_id,_node_id,sum_residential_units,sum_nonresidential_units,ave_unit_sqft,ave_lot_sqft,ave_income,population,poor,hhsize,jobs,sfdu,renters
624,0,277,0.592,0.166,7.352,8.674,10.896,1.272,0.578,3.600,2.722,0.000,0.000
627,0,278,1.640,1.049,7.352,8.674,10.896,2.499,1.587,3.600,4.990,0.000,0.000
628,0,279,4.846,4.471,7.177,8.922,10.979,5.973,4.898,3.352,8.137,0.000,0.000
629,0,280,5.346,4.941,7.128,8.798,11.026,6.510,5.390,3.422,8.431,0.000,0.000
630,0,281,5.623,5.033,7.127,8.943,10.992,6.775,5.741,3.428,8.419,0.000,0.000
631,0,282,5.758,4.823,7.158,8.854,10.912,6.905,5.834,3.334,8.044,0.000,0.000
632,0,283,5.839,4.428,7.153,8.678,10.760,6.936,6.041,3.224,7.596,0.000,0.000
633,0,284,5.920,4.595,7.150,8.660,10.760,7.017,6.213,3.250,7.600,0.000,0.000
634,0,285,5.774,4.844,7.179,8.739,10.772,6.847,6.025,3.148,7.935,0.000,0.000
635,0,286,5.772,4.922,7.189,8.777,10.826,6.842,6.022,3.098,8.039,0.000,0.000
636,0,287,5.694,4.998,7.215,8.890,10.810,6.769,5.948,3.140,8.098,0.000,0.000
637,0,288,5.624,5.154,7.229,8.939,10.813,6.699,5.873,3.166,8.212,0.000,0.000
638,0,289,5.527,5.216,7.216,8.926,10.781,6.602,5.817,3.163,8.288,0.000,0.000
639,0,290,5.453,5.331,7.178,8.848,10.715,6.526,5.787,3.188,8.388,0.000,0.000
640,0,291,5.359,5.407,7.158,8.819,10.735,6.437,5.708,3.287,8.379,0.000,0.000
641,0,292,5.388,5.389,7.205,9.016,10.712,6.487,5.688,3.278,8.348,0.000,0.000
642,0,293,5.319,5.339,7.269,9.259,10.825,6.378,5.508,3.127,8.088,0.000,0.000
643,0,294,5.307,5.242,7.270,9.440,10.842,6.332,5.447,3.113,7.931,0.000,0.000
644,0,295,5.236,5.151,7.232,9.262,10.910,6.266,5.340,3.099,7.898,0.000,0.000
645,0,296,5.168,5.045,7.216,9.234,10.928,6.206,5.204,3.074,7.850,0.000,0.000
646,0,297,5.371,5.116,7.218,9.461,10.641,6.357,5.838,2.922,8.789,0.000,0.000
647,0,298,5.373,5.119,7.218,9.461,10.641,6.369,5.846,2.922,8.817,0.000,0.000
648,0,299,5.078,4.774,7.216,9.623,10.641,6.140,5.706,3.283,9.006,0.000,0.000
651,0,300,1.645,5.046,7.937,11.746,10.721,0.911,0.076,2.000,10.090,0.000,0.000
654,0,301,3.819,4.988,7.725,9.503,11.042,4.454,3.294,2.957,8.589,0.000,0.000
657,0,302,2.389,3.437,7.758,9.794,11.011,2.651,1.799,3.000,7.235,0.000,0.000
658,0,303,2.913,4.536,7.760,9.819,11.012,3.308,2.227,2.982,8.222,0.000,0.000
659,0,304,5.705,4.945,7.494,9.634,11.062,6.529,5.582,2.599,7.114,0.000,0.000
660,0,305,5.692,4.896,7.494,9.634,11.062,6.510,5.586,2.599,7.134,0.000,0.000
661,0,306,5.695,4.716,7.557,9.534,10.874,6.499,5.640,2.452,7.237,0.000,0.000
662,0,307,5.586,3.986,7.698,9.620,10.964,6.393,5.580,2.632,6.992,0.000,0.000
663,0,308,3.951,3.492,7.366,9.775,10.859,4.449,3.828,2.535,5.539,0.000,0.000
664,0,309,3.669,3.256,7.318,9.545,10.899,4.469,3.190,2.686,4.995,0.000,0.000
665,0,310,2.576,6.767,7.998,11.822,0.000,0.000,0.000,0.000,13.195,0.000,0.000
666,0,311,2.266,6.462,7.993,11.915,0.000,0.000,0.000,0.000,11.907,0.000,0.000
667,0,312,2.302,6.489,7.997,11.942,0.000,0.000,0.000,0.000,12.305,0.000,0.000
668,0,313,2.466,6.659,7.997,12.050,0.000,0.000,0.000,0.000,12.998,0.000,0.000
671,0,314,2.379,6.424,7.998,11.470,0.000,0.000,0.000,0.000,11.545,0.000,0.000
674,0,315,2.354,6.544,7.996,11.900,0.000,0.000,0.000,0.000,12.618,0.000,0.000
676,0,316,2.325,6.400,7.997,11.491,0.000,0.000,0.000,0.000,11.683,0.000,0.000
682,0,317,4.221,6.340,7.266,9.512,11.135,5.324,3.876,3.087,9.419,0.000,0.000
685,0,318,4.717,6.633,7.250,9.461,10.960,5.698,4.630,2.800,10.278,0.000,0.000
693,0,319,3.750,4.900,7.207,9.299,11.098,4.705,3.804,3.000,7.503,0.000,0.000
699,0,320,5.765,3.444,7.402,7.152,11.549,6.527,4.486,2.357,7.109,0.000,0.000
702,0,321,3.093,4.705,7.271,9.167,10.992,3.116,2.227,2.273,9.173,0.000,0.000
703,0,322,4.152,4.889,7.271,9.167,10.992,4.688,3.914,2.273,9.398,0.000,0.000
705,0,323,0.966,4.333,7.788,12.609,10.907,0.825,0.383,3.667,5.794,0.000,0.000
706,0,324,2.466,6.279,7.951,inf,11.221,1.248,0.000,4.000,11.081,0.000,0.000
707,0,325,0.815,4.889,7.762,inf,11.149,0.621,0.000,5.000,8.250,0.000,0.000
708,0,326,2.768,6.005,7.922,inf,11.149,1.478,0.000,5.000,9.925,0.000,0.000
709,0,327,2.749,5.337,7.952,inf,11.203,0.525,0.000,6.000,9.807,0.000,0.000
710,0,328,3.191,2.075,7.278,10.625,10.945,4.168,2.725,3.143,11.022,0.000,0.000
711,0,329,4.132,1.609,7.434,9.046,11.165,5.364,3.977,3.398,6.528,0.000,0.000
712,0,330,3.342,2.000,7.281,10.640,10.914,4.162,2.910,3.083,11.372,0.000,0.000
713,0,331,4.961,3.911,7.260,8.687,11.170,6.064,4.797,3.496,8.674,0.000,0.000
714,0,332,5.074,4.257,7.158,8.046,10.939,5.965,4.699,2.962,4.605,0.000,0.000
715,0,333,5.893,6.512,7.217,8.996,11.043,6.995,5.955,3.333,9.684,0.000,0.000
716,0,334,5.777,4.952,7.254,9.827,11.001,6.768,5.678,3.081,13.979,0.000,0.000
717,0,335,4.590,3.738,7.247,8.977,11.031,5.626,4.642,3.228,5.525,0.000,0.000
718,0,336,4.808,5.667,7.261,9.254,11.104,5.925,4.426,3.266,7.932,0.000,0.000
731,0,337,6.948,3.179,7.138,7.022,11.330,7.592,6.296,1.908,7.197,0.000,0.000
732,0,338,7.349,4.163,7.147,7.151,11.308,7.982,6.733,1.866,7.932,0.000,0.000
736,0,339,1.417,4.925,8.007,11.836,0.000,0.000,0.000,0.000,9.467,0.000,0.000
737,0,340,0.847,4.165,8.007,11.982,0.000,0.000,0.000,0.000,8.844,0.000,0.000
738,0,341,1.120,6.965,8.007,12.063,0.000,0.000,0.000,0.000,12.376,0.000,0.000
739,0,342,1.099,6.271,8.007,10.624,0.000,0.000,0.000,0.000,8.354,0.000,0.000
746,0,343,3.597,5.852,7.940,10.939,11.761,4.094,1.868,2.667,11.086,0.000,0.000
747,0,344,3.739,5.822,7.940,10.939,11.761,4.325,2.124,2.667,11.063,0.000,0.000
751,0,345,2.712,6.290,8.007,11.375,0.000,0.000,0.000,0.000,11.415,0.000,0.000
756,0,346,5.371,6.253,7.646,9.757,11.490,6.357,4.465,2.840,9.781,0.000,0.000
757,0,347,4.227,3.471,7.488,9.051,11.733,5.320,3.434,2.754,7.494,0.000,0.000
760,0,348,3.268,0.802,6.812,6.955,11.502,4.145,2.751,2.969,3.217,0.000,0.000
763,0,349,5.221,4.658,7.425,9.238,11.062,5.843,4.616,2.296,8.882,0.000,0.000
764,0,350,1.754,7.078,8.007,12.313,9.060,0.104,0.104,1.000,13.738,0.000,0.000
765,0,351,1.807,6.873,7.939,12.103,10.953,0.458,0.162,2.667,13.523,0.000,0.000
766,0,352,1.474,5.900,8.007,11.861,0.000,0.000,0.000,0.000,11.665,0.000,0.000
768,0,353,2.334,6.931,7.970,12.383,10.279,1.284,0.071,3.000,12.819,0.000,0.000
775,0,354,4.725,5.439,7.450,9.138,11.311,5.328,3.892,2.148,10.875,0.000,0.000
776,0,355,5.487,4.692,7.434,8.669,11.288,6.101,4.676,2.255,9.223,0.000,0.000
777,0,356,5.733,4.718,7.433,8.500,11.177,6.348,4.941,2.177,9.302,0.000,0.000
785,0,357,5.122,5.844,7.155,8.976,11.214,5.889,4.206,2.465,11.691,0.000,0.000
786,0,358,3.465,5.201,7.701,9.573,11.837,4.204,2.217,2.609,10.017,0.000,0.000
787,0,359,3.529,5.321,7.723,9.618,11.833,4.261,2.410,2.627,10.171,0.000,0.000
788,0,360,4.153,4.789,7.701,inf,11.830,5.132,3.095,2.613,11.437,0.000,0.000
789,0,361,4.229,4.677,7.699,inf,11.855,5.247,3.126,2.697,10.630,0.000,0.000
790,0,362,4.213,2.985,7.667,inf,11.877,5.312,3.079,2.684,5.367,0.000,0.000
791,0,363,4.290,2.651,7.694,9.621,11.885,5.393,2.949,2.844,5.441,0.000,0.000
792,0,364,4.368,3.633,7.724,9.460,11.895,5.457,3.064,2.896,6.283,0.000,0.000
793,0,365,4.467,4.002,7.737,9.395,11.904,5.520,3.155,2.913,6.798,0.000,0.000
794,0,366,4.598,4.191,7.720,9.417,11.871,5.643,3.358,2.871,6.980,0.000,0.000
795,0,367,4.604,4.234,7.723,9.417,11.875,5.645,3.412,2.880,7.026,0.000,0.000
796,0,368,4.490,4.425,7.738,9.429,11.837,5.519,3.339,2.860,7.002,0.000,0.000
797,0,369,4.514,4.254,7.734,9.456,11.852,5.548,3.377,2.809,6.863,0.000,0.000
798,0,370,4.515,4.225,7.740,9.450,11.859,5.552,3.375,2.817,6.835,0.000,0.000
799,0,371,4.566,3.997,7.749,9.449,11.860,5.616,3.413,2.761,6.621,0.000,0.000
800,0,372,4.461,3.786,7.750,9.441,11.838,5.511,3.263,2.756,6.176,0.000,0.000
801,0,373,4.496,3.053,7.753,9.465,11.840,5.534,3.221,2.740,5.288,0.000,0.000
802,0,374,4.530,1.665,7.758,9.495,11.827,5.591,3.195,2.735,4.714,0.000,0.000
803,0,375,4.516,1.310,7.755,9.447,11.824,5.578,3.185,2.715,4.607,0.000,0.000
804,0,376,4.486,1.125,7.771,9.463,11.853,5.551,3.181,2.707,4.504,0.000,0.000
805,0,377,4.453,0.495,7.747,9.452,11.903,5.521,3.260,2.826,4.887,0.000,0.000
806,0,378,4.431,0.406,7.746,9.443,11.944,5.508,3.278,2.864,5.369,0.000,0.000
807,0,379,4.374,0.000,7.751,9.416,11.941,5.456,3.247,2.841,5.512,0.000,0.000
808,0,380,4.266,0.000,7.755,9.431,11.995,5.381,3.231,2.865,6.081,0.000,0.000
809,0,381,4.311,0.000,7.734,9.357,12.029,5.455,3.304,2.980,4.839,0.000,0.000
810,0,382,4.276,0.000,7.709,9.330,12.041,5.412,3.370,2.932,3.207,0.000,0.000
811,0,383,4.277,0.000,7.708,9.333,12.045,5.413,3.392,2.930,3.220,0.000,0.000
812,0,384,2.478,0.000,7.624,9.293,12.174,3.601,1.575,3.235,1.620,0.000,0.000
813,0,385,4.184,4.885,7.659,9.922,11.923,5.129,2.520,2.567,10.656,0.000,0.000
814,0,386,4.174,4.684,7.604,9.143,11.976,5.131,2.448,2.633,9.987,0.000,0.000
815,0,387,4.290,5.025,7.621,9.341,11.990,5.260,2.620,2.618,9.116,0.000,0.000
816,0,388,3.829,5.269,7.541,9.077,11.912,4.581,2.540,2.541,9.086,0.000,0.000
817,0,389,3.848,5.277,7.541,9.077,11.912,4.590,2.578,2.541,9.111,0.000,0.000
818,0,390,4.721,5.974,7.430,9.231,11.726,5.554,3.488,2.408,9.600,0.000,0.000
819,0,391,4.785,6.623,7.574,9.785,11.429,5.480,3.936,2.220,10.240,0.000,0.000
820,0,392,4.809,6.624,7.592,9.812,11.411,5.502,3.977,2.184,10.257,0.000,0.000
821,0,393,4.336,6.665,7.544,9.939,11.236,4.694,3.940,2.065,10.615,0.000,0.000
822,0,394,3.430,6.353,7.751,10.550,10.796,3.551,2.973,1.750,10.398,0.000,0.000
826,0,395,5.598,4.519,7.433,8.643,11.299,6.227,4.823,2.130,9.062,0.000,0.000
828,0,396,4.636,5.449,7.455,9.292,11.293,5.250,3.829,2.121,11.093,0.000,0.000
829,0,397,3.734,5.748,7.565,10.444,11.266,4.313,2.899,2.021,11.449,0.000,0.000
835,0,398,4.738,4.645,7.220,9.283,10.877,5.455,4.697,2.101,9.612,0.000,0.000
836,0,399,1.454,4.996,8.007,11.836,0.000,0.000,0.000,0.000,9.581,0.000,0.000
846,0,400,5.284,6.728,7.236,inf,11.105,6.169,5.097,2.728,10.611,0.000,0.000
848,0,401,2.183,5.753,7.557,11.085,0.000,0.000,0.000,0.000,10.516,0.000,0.000
849,0,402,3.576,6.158,7.855,10.911,10.860,3.961,3.185,2.607,15.004,0.000,0.000
853,0,403,3.431,6.245,7.855,10.911,10.860,3.681,2.898,2.607,15.044,0.000,0.000
854,0,404,2.183,5.777,7.557,11.085,0.000,0.000,0.000,0.000,10.547,0.000,0.000
855,0,405,2.665,6.079,8.007,10.791,0.000,0.000,0.000,0.000,10.121,0.000,0.000
856,0,406,5.199,6.746,7.269,inf,11.088,6.067,5.017,2.746,10.639,0.000,0.000
878,0,407,5.283,4.242,7.340,8.299,11.400,6.021,4.142,2.585,11.371,0.000,0.000
880,0,408,5.088,4.901,7.307,8.467,11.074,5.498,4.654,1.988,8.936,0.000,0.000
882,0,409,3.274,3.604,7.340,11.499,11.185,3.934,2.175,1.943,2.994,0.000,0.000
884,0,410,5.313,4.475,6.917,8.434,11.443,6.191,4.383,2.632,7.568,0.000,0.000
885,0,411,5.401,5.036,7.120,9.107,11.278,5.983,4.374,2.086,9.009,0.000,0.000
886,0,412,5.328,5.759,7.160,9.211,11.247,5.916,4.233,2.041,10.165,0.000,0.000
887,0,413,3.371,6.586,7.700,10.354,11.564,2.503,1.298,2.375,11.835,0.000,0.000
890,0,414,5.347,6.278,7.290,8.805,11.302,6.098,5.032,2.506,11.480,0.000,0.000
891,0,415,5.425,5.900,7.284,inf,11.201,6.225,4.963,2.377,11.095,0.000,0.000
892,0,416,5.170,5.880,7.253,inf,11.213,6.017,4.726,2.344,11.437,0.000,0.000
893,0,417,5.077,5.500,7.236,inf,11.265,5.930,4.554,2.365,11.234,0.000,0.000
894,0,418,4.569,0.730,7.215,8.784,11.158,5.535,4.095,2.462,4.764,0.000,0.000
895,0,419,5.722,3.918,7.224,8.814,11.170,6.620,5.249,2.377,9.090,0.000,0.000
896,0,420,4.706,3.567,7.274,8.848,11.114,5.485,4.253,2.229,6.257,0.000,0.000
899,0,421,4.234,4.298,7.340,9.115,11.538,4.945,3.234,2.413,8.107,0.000,0.000
903,0,422,2.722,6.326,7.916,11.339,11.041,1.329,0.729,2.500,12.100,0.000,0.000
904,0,423,2.426,6.096,7.893,11.460,10.934,2.123,0.582,2.286,10.488,0.000,0.000
905,0,424,1.526,6.271,7.817,12.430,10.827,0.978,0.380,1.333,10.575,0.000,0.000
922,0,425,5.733,6.036,7.055,8.889,10.939,6.434,5.588,2.235,8.621,0.000,0.000
924,0,426,5.136,6.082,7.219,8.972,10.996,5.745,4.987,2.005,8.306,0.000,0.000
925,0,427,5.662,4.766,7.290,9.192,10.805,6.387,5.517,2.268,8.694,0.000,0.000
926,0,428,5.847,5.180,7.263,9.547,10.816,6.581,5.665,2.273,8.282,0.000,0.000
927,0,429,5.932,5.549,6.925,8.854,10.729,6.720,5.911,2.399,9.312,0.000,0.000
928,0,430,3.837,5.342,7.594,9.537,11.800,4.616,2.182,2.611,9.289,0.000,0.000
929,0,431,5.422,4.863,6.434,8.059,10.922,6.390,5.587,2.696,8.250,0.000,0.000
930,0,432,2.291,5.408,7.580,9.812,11.818,2.249,0.542,2.793,9.359,0.000,0.000
931,0,433,6.043,6.611,6.847,inf,11.012,6.958,6.049,2.737,10.444,0.000,0.000
932,0,434,4.307,6.333,7.544,inf,11.416,4.972,3.531,2.314,10.741,0.000,0.000
933,0,435,4.350,6.054,7.058,9.902,11.017,5.163,3.995,2.760,10.982,0.000,0.000
934,0,436,3.999,5.761,7.221,10.071,11.157,4.766,3.628,2.784,10.770,0.000,0.000
935,0,437,3.354,6.018,7.966,10.975,11.053,3.941,3.940,2.571,10.742,0.000,0.000
936,0,438,3.180,6.451,7.971,11.059,11.053,3.488,3.438,2.571,11.248,0.000,0.000
937,0,439,1.823,6.164,7.930,11.244,11.228,1.014,0.515,2.500,11.140,0.000,0.000
939,0,440,3.335,5.425,7.768,10.261,10.584,3.652,2.897,1.851,9.561,0.000,0.000
940,0,441,3.474,5.547,7.768,10.261,10.584,3.798,3.038,1.851,9.703,0.000,0.000
941,0,442,3.345,5.465,7.768,10.261,10.584,3.633,2.887,1.851,9.712,0.000,0.000
942,0,443,5.465,5.762,7.303,9.117,11.018,6.089,4.878,1.959,10.277,0.000,0.000
943,0,444,4.743,6.539,7.400,inf,11.363,5.328,4.046,2.267,9.897,0.000,0.000
944,0,445,4.416,5.200,7.560,9.372,11.409,5.079,4.002,2.458,9.353,0.000,0.000
948,0,446,5.174,4.851,7.331,9.069,11.416,5.857,4.784,2.370,11.628,0.000,0.000
950,0,447,4.973,4.956,7.406,8.726,11.562,5.805,4.213,2.584,9.031,0.000,0.000
952,0,448,4.656,5.123,7.389,9.281,11.482,5.412,3.656,2.442,8.167,0.000,0.000
953,0,449,4.670,5.518,7.472,9.462,11.401,5.448,3.467,2.429,8.629,0.000,0.000
956,0,450,4.440,2.994,7.236,8.759,11.396,5.091,2.584,2.359,6.005,0.000,0.000
958,0,451,4.870,4.487,7.399,9.214,11.558,5.682,3.786,2.446,7.638,0.000,0.000
960,0,452,4.066,4.269,7.331,9.154,11.532,4.711,3.110,2.419,7.824,0.000,0.000
962,0,453,5.157,7.245,7.347,inf,11.333,5.738,4.379,2.102,13.312,0.000,0.000
963,0,454,5.153,7.232,7.352,inf,11.344,5.747,4.370,2.114,13.316,0.000,0.000
964,0,455,4.737,4.760,7.348,inf,11.404,5.525,4.080,2.370,12.742,0.000,0.000
965,0,456,3.045,3.091,7.573,8.506,11.088,3.526,2.485,2.200,5.781,0.000,0.000
967,0,457,5.268,4.635,7.264,8.344,11.455,6.058,4.587,2.323,6.680,0.000,0.000
968,0,458,5.562,3.933,7.205,8.424,11.315,6.299,5.130,2.183,7.692,0.000,0.000
969,0,459,5.556,3.912,7.205,8.424,11.315,6.288,5.126,2.183,7.743,0.000,0.000
971,0,460,4.634,5.359,7.373,9.805,11.005,5.074,4.489,1.945,9.365,0.000,0.000
972,0,461,4.265,6.033,7.439,10.191,10.730,4.631,4.078,1.817,9.820,0.000,0.000
973,0,462,3.874,6.063,7.596,10.359,10.801,4.127,3.591,1.784,10.058,0.000,0.000
989,0,463,3.128,6.758,7.613,inf,11.426,3.704,1.911,2.042,11.386,0.000,0.000
990,0,464,2.993,6.921,7.613,inf,11.426,3.439,1.448,2.042,11.488,0.000,0.000
991,0,465,2.908,6.987,7.637,inf,11.610,3.266,1.132,2.000,11.464,0.000,0.000
992,0,466,4.251,5.803,7.422,9.162,11.044,4.858,4.274,2.221,10.918,0.000,0.000
995,0,467,2.155,7.257,7.697,inf,10.630,1.990,1.622,2.000,11.650,0.000,0.000
996,0,468,2.104,7.258,7.697,inf,10.630,1.887,1.554,2.000,11.665,0.000,0.000
997,0,469,2.278,6.998,7.619,inf,11.610,2.125,0.479,2.000,11.221,0.000,0.000
1000,0,470,2.768,7.127,7.619,inf,11.610,2.942,0.915,2.000,11.458,0.000,0.000
1001,0,471,1.857,5.081,7.216,inf,11.472,2.717,0.721,2.905,5.012,0.000,0.000
1002,0,472,3.151,5.493,7.733,10.593,11.562,3.753,1.815,2.667,10.097,0.000,0.000
1003,0,473,5.780,6.132,7.718,10.765,11.405,6.581,4.334,2.591,10.056,0.000,0.000
1007,0,474,2.394,5.852,7.619,inf,11.610,2.851,0.858,2.000,10.928,0.000,0.000
1008,0,475,3.140,7.309,7.356,inf,11.612,3.515,2.297,2.419,11.817,0.000,0.000
1009,0,476,2.957,7.145,7.356,inf,11.612,3.462,2.381,2.419,11.702,0.000,0.000
1010,0,477,2.613,6.792,7.547,inf,11.426,3.166,2.432,2.042,11.376,0.000,0.000
1011,0,478,3.270,7.157,7.414,inf,11.612,3.585,2.272,2.419,11.641,0.000,0.000
1012,0,479,3.456,5.789,7.452,9.561,11.278,3.987,2.570,2.098,11.373,0.000,0.000
1015,0,480,3.525,6.396,7.675,10.604,10.430,4.179,3.657,2.170,13.138,0.000,0.000
1017,0,481,5.859,7.436,7.190,inf,11.163,6.609,5.076,2.243,11.969,0.000,0.000
1018,0,482,4.944,6.908,7.194,inf,11.271,5.629,3.890,2.293,10.699,0.000,0.000
1019,0,483,4.505,5.270,7.530,9.132,11.748,5.200,3.150,2.805,11.675,0.000,0.000
1020,0,484,5.253,5.228,7.686,9.266,11.782,6.068,3.887,2.729,12.264,0.000,0.000
1021,0,485,4.168,5.876,7.450,9.281,11.809,5.009,2.672,3.015,9.606,0.000,0.000
1022,0,486,4.615,6.171,7.518,9.307,11.844,5.486,2.997,2.793,10.713,0.000,0.000
1023,0,487,3.928,5.826,7.491,9.244,11.866,4.789,2.284,2.968,10.263,0.000,0.000
1024,0,488,2.907,5.495,7.372,9.265,11.641,3.607,1.315,2.914,10.038,0.000,0.000
1025,0,489,2.600,5.839,7.366,10.424,11.791,2.822,1.179,2.595,10.286,0.000,0.000
1026,0,490,2.852,5.470,7.390,9.341,11.629,3.547,1.278,2.887,10.016,0.000,0.000
1027,0,491,3.622,5.685,7.450,9.262,10.997,4.240,3.562,2.387,9.993,0.000,0.000
1028,0,492,3.835,4.367,7.309,9.134,10.886,4.429,3.845,2.123,6.947,0.000,0.000
1031,0,493,5.057,5.885,7.147,9.035,11.266,5.819,4.119,2.487,11.757,0.000,0.000
1035,0,494,2.529,6.391,7.832,12.168,12.065,2.182,1.137,2.875,12.865,0.000,0.000
1036,0,495,2.912,6.624,7.821,12.067,12.065,2.471,1.155,2.875,12.841,0.000,0.000
1037,0,496,2.000,4.967,7.541,12.400,12.487,2.303,0.000,4.500,10.983,0.000,0.000
1038,0,497,2.354,5.750,7.976,11.114,10.682,0.440,0.244,4.000,10.523,0.000,0.000
1059,0,498,1.277,6.700,8.007,13.397,0.000,0.000,0.000,0.000,12.560,0.000,0.000
1060,0,499,1.223,5.887,8.007,12.428,0.000,0.000,0.000,0.000,11.776,0.000,0.000
1061,0,500,1.377,6.261,8.007,12.508,0.000,0.000,0.000,0.000,12.391,0.000,0.000
1063,0,501,3.094,6.473,7.607,10.782,10.803,3.261,1.438,2.486,13.032,0.000,0.000
1064,0,502,4.995,6.754,7.192,9.067,11.273,5.553,4.141,2.501,11.352,0.000,0.000
1065,0,503,6.557,3.441,6.985,8.100,11.251,7.353,6.046,2.513,8.790,0.000,0.000
1066,0,504,6.343,2.428,6.905,7.946,11.210,7.125,5.793,2.479,8.331,0.000,0.000
1067,0,505,5.577,0.000,6.769,7.878,11.266,6.393,4.939,2.560,5.609,0.000,0.000
1071,0,506,3.384,0.147,7.512,11.303,11.428,4.075,2.727,2.367,3.398,0.000,0.000
1072,0,507,2.673,1.899,7.742,11.947,12.078,3.639,1.199,3.154,1.439,0.000,0.000
1073,0,508,5.337,6.686,7.317,9.098,11.279,5.986,4.312,2.059,10.646,0.000,0.000
1074,0,509,5.137,6.734,7.416,9.526,11.291,5.770,4.071,2.105,10.588,0.000,0.000
1075,0,510,5.050,6.750,7.472,9.669,11.318,5.670,3.973,2.184,10.533,0.000,0.000
1076,0,511,5.010,6.519,7.584,9.948,11.253,5.591,3.890,2.081,10.340,0.000,0.000
1077,0,512,4.966,3.420,7.612,9.687,11.208,5.652,3.853,2.107,7.376,0.000,0.000
1078,0,513,5.375,5.374,7.488,9.478,11.204,6.062,4.473,2.103,9.304,0.000,0.000
1080,0,514,4.587,5.714,7.341,8.950,11.474,5.349,3.575,2.285,9.561,0.000,0.000
1082,0,515,2.486,4.033,7.463,9.429,11.145,3.186,2.266,2.717,5.734,0.000,0.000
1083,0,516,2.937,0.000,7.387,9.219,11.074,3.915,2.050,2.515,3.085,0.000,0.000
1085,0,517,2.990,0.959,7.410,9.644,11.169,3.932,2.648,2.565,3.102,0.000,0.000
1086,0,518,2.859,4.352,7.359,10.716,11.228,3.822,1.374,2.772,4.896,0.000,0.000
1087,0,519,4.218,3.475,7.407,9.003,11.277,5.097,3.414,2.650,6.697,0.000,0.000
1092,0,520,4.009,6.765,7.570,10.414,11.013,4.367,3.614,2.448,11.418,0.000,0.000
1093,0,521,4.097,6.750,7.405,10.219,11.136,4.493,3.705,2.627,11.392,0.000,0.000
1094,0,522,4.994,6.689,7.285,10.023,11.129,5.708,4.610,2.565,11.373,0.000,0.000
1095,0,523,5.405,6.528,7.225,9.597,11.214,6.127,5.077,2.574,11.272,0.000,0.000
1096,0,524,3.775,6.858,7.833,10.778,10.793,4.059,3.429,2.124,11.853,0.000,0.000
1097,0,525,3.705,6.902,7.830,10.786,10.793,3.966,3.405,2.124,11.861,0.000,0.000
1098,0,526,3.668,6.927,7.905,10.916,10.806,3.912,3.453,2.143,11.832,0.000,0.000
1099,0,527,3.663,6.933,7.905,10.916,10.806,3.903,3.462,2.143,11.828,0.000,0.000
1100,0,528,3.662,6.934,7.907,10.963,10.806,3.901,3.463,2.143,11.827,0.000,0.000
1101,0,529,3.661,6.949,7.796,10.758,10.806,3.880,3.484,2.143,11.813,0.000,0.000
1102,0,530,3.655,6.958,7.796,10.758,10.806,3.855,3.487,2.143,11.797,0.000,0.000
1103,0,531,3.626,6.951,7.753,10.745,10.802,3.800,3.450,2.072,11.755,0.000,0.000
1104,0,532,3.618,6.948,7.748,10.747,10.802,3.772,3.437,2.072,11.719,0.000,0.000
1105,0,533,3.592,6.916,7.705,10.736,11.231,3.713,3.355,2.145,11.639,0.000,0.000
1106,0,534,3.605,6.901,7.701,10.739,11.227,3.719,3.306,2.106,11.626,0.000,0.000
1107,0,535,3.610,6.880,7.701,10.739,11.227,3.711,3.240,2.106,11.591,0.000,0.000
1108,0,536,3.633,6.861,7.724,10.800,11.091,3.748,3.223,2.248,11.560,0.000,0.000
1109,0,537,3.732,6.842,7.609,10.454,11.052,3.919,3.298,2.353,11.524,0.000,0.000
1110,0,538,3.832,6.825,7.600,10.443,11.017,4.086,3.398,2.391,11.491,0.000,0.000
1111,0,539,3.930,6.786,7.594,10.448,11.017,4.250,3.523,2.391,11.448,0.000,0.000
1112,0,540,3.341,6.306,7.840,10.866,10.974,3.517,2.579,1.791,11.581,0.000,0.000
1113,0,541,3.465,6.419,7.844,10.938,10.974,3.644,2.696,1.791,11.661,0.000,0.000
1114,0,542,3.727,6.629,7.648,10.552,10.968,3.949,2.981,1.980,11.797,0.000,0.000
1115,0,543,3.694,6.582,7.648,10.561,10.968,3.918,2.919,1.980,11.780,0.000,0.000
1116,0,544,3.679,6.539,7.576,10.352,11.229,3.937,2.879,2.159,11.759,0.000,0.000
1117,0,545,3.677,6.512,7.576,10.346,11.229,3.959,2.854,2.159,11.722,0.000,0.000
1118,0,546,3.685,6.478,7.540,10.200,11.290,4.004,2.819,2.218,11.666,0.000,0.000
1119,0,547,3.714,6.455,7.482,9.979,11.285,4.074,2.829,2.207,11.623,0.000,0.000
1120,0,548,3.777,6.453,7.480,9.931,11.296,4.177,2.877,2.200,11.593,0.000,0.000
1121,0,549,3.866,6.457,7.460,9.850,11.272,4.305,2.936,2.190,11.559,0.000,0.000
1122,0,550,4.498,6.608,7.413,9.734,11.139,5.052,3.922,2.441,11.464,0.000,0.000
1123,0,551,4.468,6.558,7.386,9.602,11.137,5.036,3.839,2.441,11.431,0.000,0.000
1124,0,552,4.444,6.495,7.381,9.548,11.174,5.034,3.750,2.403,11.368,0.000,0.000
1125,0,553,4.437,6.434,7.379,9.475,11.187,5.056,3.727,2.416,11.304,0.000,0.000
